gene,species,state,method,pct_identity,aln_len,ref_len,aln_ref_ratio,ratio_flag
FKBP5,Macaca_mulatta,monochromatic,direct,,1371,1371,1.0,
FKBP5,Hylobates_agilis,monochromatic,miniprot,0.5778,1371,1371,1.0,
FKBP5,Lagothrix_lagotricha,monochromatic,miniprot,0.9328,1371,1371,1.0,
FKBP5,Pygathrix_nemaeus,monochromatic,miniprot,0.9913,1371,1371,1.0,
FKBP5,Callicebus_moloch,monochromatic,miniprot,0.9618,1371,1371,1.0,
FKBP5,Ateles_geoffroyi,monochromatic,miniprot,0.9349,1371,1371,1.0,
FKBP5,Papio_papio,monochromatic,miniprot,0.9892,1371,1371,1.0,
FKBP5,Prolemur_simus,monochromatic,miniprot,0.9544,1371,1371,1.0,
FKBP5,Chiropotes_chiropotes,monochromatic,miniprot,0.9393,1371,1371,1.0,
FKBP5,Eulemur_coronatus,monochromatic,miniprot,0.9661,1371,1371,1.0,
FKBP5,Trachypithecus_pileatus,dichromatic,miniprot,0.5778,1371,1371,1.0,
FKBP5,Alouatta_seniculus,monochromatic,miniprot,0.5778,1371,1371,1.0,
FKBP5,Macaca_radiata,monochromatic,miniprot,0.5778,1371,1371,1.0,
FKBP5,Saimiri_sciureus,monochromatic,miniprot,0.59,1371,1371,1.0,
FKBP5,Saimiri_oerstedii,monochromatic,miniprot,0.587,1371,1371,1.0,
FKBP5,Theropithecus_gelada,monochromatic,direct,,1371,1371,1.0,
FKBP5,Cebus_albifrons,monochromatic,miniprot,0.5755,1371,1371,1.0,
FKBP5,Alouatta_caraya,dichromatic,miniprot,0.5778,1371,1371,1.0,
FKBP5,Mandrillus_leucophaeus,monochromatic,direct,,1371,1371,1.0,
FKBP5,Callicebus_brunneus,monochromatic,miniprot,0.5731,1371,1371,1.0,
FKBP5,Nomascus_gabriellae,dichromatic,miniprot,0.9575,1371,1371,1.0,
FKBP5,Cercopithecus_campbelli,monochromatic,miniprot,0.9887,1371,1371,1.0,
FKBP5,Callicebus_hoffmannsi,monochromatic,miniprot,0.9223,1371,1371,1.0,
FKBP5,Papio_ursinus,monochromatic,miniprot,0.5755,1371,1371,1.0,
FKBP5,Pithecia_albicans,monochromatic,miniprot,0.9393,1371,1371,1.0,
FKBP5,Presbytis_melalophos,monochromatic,miniprot,1.0,1371,1371,1.0,
FKBP5,Eulemur_macaco,dichromatic,miniprot,0.9544,1371,1371,1.0,
FKBP5,Hylobates_pileatus,dichromatic,miniprot,0.9848,1371,1371,1.0,
FKBP5,Alouatta_belzebul,monochromatic,miniprot,0.5778,1371,1371,1.0,
FKBP5,Callicebus_donacophilus,monochromatic,miniprot,0.9519,1371,1371,1.0,
FKBP5,Ateles_belzebuth,monochromatic,miniprot,0.9514,1371,1371,1.0,
FKBP5,Cercopithecus_lhoesti,monochromatic,miniprot,0.9931,1371,1371,1.0,
FKBP5,Presbytis_comata,monochromatic,miniprot,1.0,1371,1371,1.0,
FKBP5,Cercopithecus_mona,monochromatic,miniprot,0.9805,1371,1371,1.0,
FKBP5,Colobus_polykomos,monochromatic,miniprot,0.5802,1371,1371,1.0,
FKBP5,Ateles_paniscus,monochromatic,miniprot,0.9159,1371,1371,1.0,
FKBP5,Hylobates_moloch,monochromatic,direct,,1371,1371,1.0,
FKBP5,Cercopithecus_petaurista,monochromatic,miniprot,0.976,1371,1371,1.0,
FKBP5,Pygathrix_cinerea,monochromatic,miniprot,0.9839,1371,1371,1.0,
FKBP5,Trachypithecus_obscurus,dichromatic,miniprot,0.5778,1371,1371,1.0,
FKBP5,Trachypithecus_geei,dichromatic,miniprot,0.9944,1371,1371,1.0,
FKBP5,Cercopithecus_preussi,monochromatic,miniprot,0.9944,1371,1371,1.0,
FKBP5,Pithecia_pithecia,dichromatic,miniprot,0.9393,1371,1371,1.0,
FKBP5,Cercopithecus_ascanius,monochromatic,miniprot,0.9887,1371,1371,1.0,
FKBP5,Callicebus_caligatus,monochromatic,miniprot,0.9399,1371,1371,1.0,
FKBP5,Cercocebus_atys,monochromatic,direct,,1371,1371,1.0,
FKBP5,Allenopithecus_nigroviridis,monochromatic,miniprot,0.9931,1371,1371,1.0,
FKBP5,Cercopithecus_mitis,monochromatic,miniprot,0.9896,1371,1371,1.0,
FKBP5,Alouatta_palliata,monochromatic,miniprot,0.9549,1371,1371,1.0,
FKBP5,Trachypithecus_johnii,dichromatic,miniprot,0.5778,1371,1371,1.0,
FKBP5,Ateles_chamek,monochromatic,miniprot,0.9514,1371,1371,1.0,
FKBP5,Sapajus_apella,monochromatic,direct,,1371,1371,1.0,
FKBP5,Papio_anubis,monochromatic,direct,,1371,1371,1.0,
FKBP5,Hylobates_klossii,monochromatic,miniprot,0.5755,1371,1371,1.0,
FKBP5,Cercopithecus_nictitans,monochromatic,miniprot,0.9896,1371,1371,1.0,
FKBP5,Cercopithecus_solatus,monochromatic,miniprot,0.9808,1371,1371,1.0,
FKBP5,Simias_concolor,monochromatic,miniprot,0.5778,1371,1371,1.0,
FKBP5,Macaca_fuscata,monochromatic,miniprot,0.5923,1371,1371,1.0,
FKBP5,Trachypithecus_vetulus,monochromatic,miniprot,0.9944,1371,1371,1.0,
FKBP5,Symphalangus_syndactylus,monochromatic,direct,,1371,1371,1.0,
FKBP5,Colobus_angolensis,dichromatic,direct,,1371,1371,1.0,
FKBP5,Trachypithecus_cristatus,dichromatic,miniprot,0.9944,1371,1371,1.0,
FKBP5,Macaca_cyclopis,monochromatic,miniprot,0.9913,1371,1371,1.0,
FKBP5,Lophocebus_aterrimus,monochromatic,miniprot,0.9892,1371,1371,1.0,
FKBP5,Eulemur_fulvus,monochromatic,miniprot,0.9497,1371,1371,1.0,
FKBP5,Rhinopithecus_roxellana,monochromatic,direct,,1371,1371,1.0,
FKBP5,Eulemur_mongoz,dichromatic,miniprot,0.9544,1371,1371,1.0,
FKBP5,Eulemur_rubriventer,monochromatic,miniprot,0.566,1371,1371,1.0,
FKBP5,Macaca_tonkeana,monochromatic,miniprot,0.9944,1371,1371,1.0,
FKBP5,Cercopithecus_pogonias,monochromatic,miniprot,0.9915,1371,1371,1.0,
FKBP5,Hapalemur_griseus,monochromatic,miniprot,0.9553,1371,1371,1.0,
FKBP5,Lemur_catta,monochromatic,direct,,1371,1371,1.0,
FKBP5,Mandrillus_sphinx,monochromatic,miniprot,0.9111,1371,1371,1.0,
FKBP5,Papio_cynocephalus,monochromatic,miniprot,0.9942,1371,1371,1.0,
FKBP5,Erythrocebus_patas,dichromatic,miniprot,0.9665,1371,1371,1.0,
FKBP5,Saimiri_boliviensis,monochromatic,direct,,1371,1371,1.0,
FKBP5,Cercopithecus_cephus,monochromatic,miniprot,0.9896,1371,1371,1.0,
FKBP5,Eulemur_flavifrons,dichromatic,miniprot,0.9544,1371,1371,1.0,
FKBP5,Macaca_arctoides,dichromatic,miniprot,0.9892,1371,1371,1.0,
FKBP5,Presbytis_potenziani,monochromatic,miniprot,1.0,1371,1371,1.0,
FKBP5,Macaca_thibetana,monochromatic,direct,,1371,1371,1.0,
FKBP5,Trachypithecus_francoisi,dichromatic,direct,,1371,1371,1.0,
FKBP5,Saimiri_ustus,monochromatic,miniprot,0.5731,1371,1371,1.0,
FKBP5,Callicebus_cinerascens,monochromatic,miniprot,0.9399,1371,1371,1.0,
FKBP5,Cacajao_calvus,monochromatic,miniprot,0.9423,1371,1371,1.0,
FKBP5,Cercopithecus_diana,monochromatic,miniprot,0.9896,1371,1371,1.0,
FKBP5,Cercocebus_torquatus,monochromatic,miniprot,1.0,1371,1371,1.0,
FKBP5,Nomascus_concolor,dichromatic,miniprot,0.9712,1371,1371,1.0,
FKBP5,Brachyteles_arachnoides,monochromatic,miniprot,0.9306,1371,1371,1.0,
FKBP5,Trachypithecus_auratus,dichromatic,miniprot,0.9944,1371,1371,1.0,
FKBP5,Cebus_olivaceus,monochromatic,miniprot,0.5755,1371,1371,1.0,
FKBP5,Ateles_marginatus,monochromatic,miniprot,0.9492,1371,1371,1.0,
FOXD3,Cercopithecus_hamlyni,dichromatic,miniprot,0.9979,1434,1434,1.0,
FOXD3,Cacajao_melanocephalus,monochromatic,miniprot,0.9812,1434,1434,1.0,
FOXD3,Cercopithecus_neglectus,monochromatic,miniprot,0.9916,1434,1434,1.0,
FOXD3,Nomascus_leucogenys,dichromatic,direct,,1434,1434,1.0,
FOXD3,Varecia_variegata,monochromatic,miniprot,0.9812,1434,1434,1.0,
FOXD3,Macaca_mulatta,monochromatic,direct,,1434,1434,1.0,
FOXD3,Hylobates_agilis,monochromatic,miniprot,0.9896,1434,1434,1.0,
FOXD3,Lagothrix_lagotricha,monochromatic,miniprot,0.9854,1434,1434,1.0,
FOXD3,Pygathrix_nemaeus,monochromatic,miniprot,0.9916,1434,1434,1.0,
FOXD3,Callicebus_moloch,monochromatic,miniprot,0.9812,1434,1434,1.0,
FOXD3,Ateles_geoffroyi,monochromatic,miniprot,0.9833,1434,1434,1.0,
FOXD3,Papio_papio,monochromatic,miniprot,0.9958,1434,1434,1.0,
FOXD3,Prolemur_simus,monochromatic,miniprot,0.9833,1434,1434,1.0,
FOXD3,Chiropotes_chiropotes,monochromatic,miniprot,0.9812,1434,1434,1.0,
FOXD3,Eulemur_coronatus,monochromatic,miniprot,0.977,1434,1434,1.0,
FOXD3,Trachypithecus_pileatus,dichromatic,miniprot,0.9895,1434,1434,1.0,
FOXD3,Alouatta_seniculus,monochromatic,miniprot,0.9812,1434,1434,1.0,
FOXD3,Macaca_radiata,monochromatic,miniprot,0.9979,1434,1434,1.0,
FOXD3,Saimiri_sciureus,monochromatic,miniprot,0.9791,1434,1434,1.0,
FOXD3,Saimiri_oerstedii,monochromatic,miniprot,0.9812,1434,1434,1.0,
FOXD3,Theropithecus_gelada,monochromatic,direct,,1434,1434,1.0,
FOXD3,Cebus_albifrons,monochromatic,miniprot,0.9791,1434,1434,1.0,
FOXD3,Alouatta_caraya,dichromatic,miniprot,0.9833,1434,1434,1.0,
FOXD3,Callicebus_brunneus,monochromatic,miniprot,0.9708,1434,1434,1.0,
FOXD3,Nomascus_gabriellae,dichromatic,miniprot,0.9875,1434,1434,1.0,
FOXD3,Cercopithecus_campbelli,monochromatic,miniprot,0.9979,1434,1434,1.0,
FOXD3,Callicebus_hoffmannsi,monochromatic,miniprot,0.9772,1434,1434,1.0,
FOXD3,Papio_ursinus,monochromatic,miniprot,0.9937,1434,1434,1.0,
FOXD3,Pithecia_albicans,monochromatic,miniprot,0.9812,1434,1434,1.0,
FOXD3,Presbytis_melalophos,monochromatic,miniprot,0.9916,1434,1434,1.0,
FOXD3,Eulemur_macaco,dichromatic,miniprot,0.9585,1434,1434,1.0,
FOXD3,Hylobates_pileatus,dichromatic,miniprot,0.9895,1434,1434,1.0,
FOXD3,Alouatta_belzebul,monochromatic,miniprot,0.9833,1434,1434,1.0,
FOXD3,Callicebus_donacophilus,monochromatic,miniprot,0.9833,1434,1434,1.0,
FOXD3,Ateles_belzebuth,monochromatic,miniprot,0.9812,1434,1434,1.0,
FOXD3,Cercopithecus_lhoesti,monochromatic,miniprot,0.9979,1434,1434,1.0,
FOXD3,Presbytis_comata,monochromatic,miniprot,0.9916,1434,1434,1.0,
FOXD3,Cercopithecus_mona,monochromatic,miniprot,0.9958,1434,1434,1.0,
FOXD3,Colobus_polykomos,monochromatic,miniprot,0.9916,1434,1434,1.0,
FOXD3,Ateles_paniscus,monochromatic,miniprot,0.9833,1434,1434,1.0,
FOXD3,Hylobates_moloch,monochromatic,direct,,1434,1434,1.0,
FOXD3,Cercopithecus_petaurista,monochromatic,miniprot,0.9979,1434,1434,1.0,
FOXD3,Pygathrix_cinerea,monochromatic,miniprot,0.9916,1434,1434,1.0,
FOXD3,Trachypithecus_obscurus,dichromatic,miniprot,0.9895,1434,1434,1.0,
FOXD3,Trachypithecus_geei,dichromatic,miniprot,0.9895,1434,1434,1.0,
FOXD3,Cercopithecus_preussi,monochromatic,miniprot,0.9979,1434,1434,1.0,
FOXD3,Pithecia_pithecia,dichromatic,miniprot,0.9833,1434,1434,1.0,
FOXD3,Cercopithecus_ascanius,monochromatic,miniprot,0.9979,1434,1434,1.0,
FOXD3,Callicebus_caligatus,monochromatic,miniprot,0.9812,1434,1434,1.0,
FOXD3,Cercocebus_atys,monochromatic,direct,,1434,1434,1.0,
FOXD3,Allenopithecus_nigroviridis,monochromatic,miniprot,0.9958,1434,1434,1.0,
FOXD3,Cercopithecus_mitis,monochromatic,miniprot,0.9979,1434,1434,1.0,
FOXD3,Alouatta_palliata,monochromatic,miniprot,0.9833,1434,1434,1.0,
FOXD3,Trachypithecus_johnii,dichromatic,miniprot,0.9874,1434,1434,1.0,
FOXD3,Ateles_chamek,monochromatic,miniprot,0.9833,1434,1434,1.0,
FOXD3,Sapajus_apella,monochromatic,direct,,1434,1434,1.0,
FOXD3,Papio_anubis,monochromatic,direct,,1434,1434,1.0,
FOXD3,Hylobates_klossii,monochromatic,miniprot,0.9937,1434,1434,1.0,
FOXD3,Cercopithecus_nictitans,monochromatic,miniprot,0.9979,1434,1434,1.0,
FOXD3,Cercopithecus_solatus,monochromatic,miniprot,0.9979,1434,1434,1.0,
FOXD3,Macaca_fuscata,monochromatic,miniprot,1.0,1434,1434,1.0,
FOXD3,Trachypithecus_vetulus,monochromatic,miniprot,0.9895,1434,1434,1.0,
FOXD3,Symphalangus_syndactylus,monochromatic,direct,,1434,1434,1.0,
FOXD3,Colobus_angolensis,dichromatic,direct,,1434,1434,1.0,
FOXD3,Trachypithecus_cristatus,dichromatic,miniprot,0.9895,1434,1434,1.0,
FOXD3,Macaca_cyclopis,monochromatic,miniprot,1.0,1434,1434,1.0,
FOXD3,Lophocebus_aterrimus,monochromatic,miniprot,0.9331,1434,1434,1.0,
FOXD3,Eulemur_fulvus,monochromatic,miniprot,0.9812,1434,1434,1.0,
FOXD3,Rhinopithecus_roxellana,monochromatic,direct,,1434,1434,1.0,
FOXD3,Eulemur_mongoz,dichromatic,miniprot,0.9833,1434,1434,1.0,
FOXD3,Eulemur_rubriventer,monochromatic,miniprot,0.9812,1434,1434,1.0,
FOXD3,Macaca_tonkeana,monochromatic,miniprot,0.9931,1434,1434,1.0,
FOXD3,Cercopithecus_pogonias,monochromatic,miniprot,0.9979,1434,1434,1.0,
FOXD3,Hapalemur_griseus,monochromatic,miniprot,0.9812,1434,1434,1.0,
FOXD3,Lemur_catta,monochromatic,direct,,1434,1434,1.0,
FOXD3,Mandrillus_sphinx,monochromatic,miniprot,0.3912,1434,1434,1.0,
FOXD3,Papio_cynocephalus,monochromatic,miniprot,0.9937,1434,1434,1.0,
FOXD3,Erythrocebus_patas,dichromatic,miniprot,0.9979,1434,1434,1.0,
FOXD3,Saimiri_boliviensis,monochromatic,direct,,1434,1434,1.0,
FOXD3,Cercopithecus_cephus,monochromatic,miniprot,0.9958,1434,1434,1.0,
FOXD3,Eulemur_flavifrons,dichromatic,miniprot,0.9478,1434,1434,1.0,
FOXD3,Macaca_arctoides,dichromatic,miniprot,0.9979,1434,1434,1.0,
FOXD3,Macaca_thibetana,monochromatic,direct,,1434,1434,1.0,
FOXD3,Trachypithecus_francoisi,dichromatic,direct,,1434,1434,1.0,
FOXD3,Saimiri_ustus,monochromatic,miniprot,0.9812,1434,1434,1.0,
FOXD3,Callicebus_cinerascens,monochromatic,miniprot,0.9812,1434,1434,1.0,
FOXD3,Cacajao_calvus,monochromatic,miniprot,0.9792,1434,1434,1.0,
FOXD3,Cercopithecus_diana,monochromatic,miniprot,0.9979,1434,1434,1.0,
FOXD3,Cercocebus_torquatus,monochromatic,miniprot,0.9979,1434,1434,1.0,
FOXD3,Nomascus_concolor,dichromatic,miniprot,0.9875,1434,1434,1.0,
FOXD3,Brachyteles_arachnoides,monochromatic,miniprot,0.9707,1434,1434,1.0,
FOXD3,Trachypithecus_auratus,dichromatic,miniprot,0.9895,1434,1434,1.0,
FOXD3,Cebus_olivaceus,monochromatic,miniprot,0.9812,1434,1434,1.0,
FOXD3,Ateles_marginatus,monochromatic,miniprot,0.9833,1434,1434,1.0,
FSHB,Cercopithecus_hamlyni,dichromatic,miniprot,0.9922,387,387,1.0,
FSHB,Cacajao_melanocephalus,monochromatic,miniprot,0.9225,387,387,1.0,
FSHB,Cercopithecus_neglectus,monochromatic,miniprot,0.9922,387,387,1.0,
FSHB,Colobus_guereza,dichromatic,miniprot,0.9922,387,387,1.0,
FSHB,Nomascus_leucogenys,dichromatic,direct,,387,387,1.0,
FSHB,Macaca_nigra,monochromatic,miniprot,0.9922,387,387,1.0,
FSHB,Rhinopithecus_bieti,monochromatic,direct,,387,387,1.0,
FSHB,Varecia_variegata,monochromatic,miniprot,0.9147,387,387,1.0,
FSHB,Macaca_mulatta,monochromatic,direct,,387,387,1.0,
FSHB,Hylobates_agilis,monochromatic,miniprot,0.9457,387,387,1.0,
FSHB,Lagothrix_lagotricha,monochromatic,miniprot,0.9302,387,387,1.0,
FSHB,Pygathrix_nemaeus,monochromatic,miniprot,1.0,387,387,1.0,
FSHB,Callicebus_moloch,monochromatic,miniprot,0.9225,387,387,1.0,
FSHB,Ateles_geoffroyi,monochromatic,miniprot,0.907,387,387,1.0,
FSHB,Papio_papio,monochromatic,miniprot,1.0,387,387,1.0,
FSHB,Prolemur_simus,monochromatic,miniprot,0.907,387,387,1.0,
FSHB,Chiropotes_chiropotes,monochromatic,miniprot,0.907,387,387,1.0,
FSHB,Eulemur_coronatus,monochromatic,miniprot,0.907,387,387,1.0,
FSHB,Trachypithecus_pileatus,dichromatic,miniprot,1.0,387,387,1.0,
FSHB,Alouatta_seniculus,monochromatic,miniprot,0.938,387,387,1.0,
FSHB,Macaca_radiata,monochromatic,miniprot,1.0,387,387,1.0,
FSHB,Saimiri_sciureus,monochromatic,miniprot,0.9302,387,387,1.0,
FSHB,Saimiri_oerstedii,monochromatic,miniprot,0.9302,387,387,1.0,
FSHB,Theropithecus_gelada,monochromatic,direct,,387,387,1.0,
FSHB,Cebus_albifrons,monochromatic,miniprot,0.9147,387,387,1.0,
FSHB,Alouatta_caraya,dichromatic,miniprot,0.9457,387,387,1.0,
FSHB,Mandrillus_leucophaeus,monochromatic,direct,,387,387,1.0,
FSHB,Callicebus_brunneus,monochromatic,miniprot,0.9225,387,387,1.0,
FSHB,Nomascus_gabriellae,dichromatic,miniprot,0.938,387,387,1.0,
FSHB,Cercopithecus_campbelli,monochromatic,miniprot,1.0,387,387,1.0,
FSHB,Callicebus_hoffmannsi,monochromatic,miniprot,0.9302,387,387,1.0,
FSHB,Papio_ursinus,monochromatic,miniprot,1.0,387,387,1.0,
FSHB,Pithecia_albicans,monochromatic,miniprot,0.9302,387,387,1.0,
FSHB,Presbytis_melalophos,monochromatic,miniprot,0.9922,387,387,1.0,
FSHB,Eulemur_macaco,dichromatic,miniprot,0.907,387,387,1.0,
FSHB,Hylobates_pileatus,dichromatic,miniprot,0.9457,387,387,1.0,
FSHB,Alouatta_belzebul,monochromatic,miniprot,0.938,387,387,1.0,
FSHB,Callicebus_donacophilus,monochromatic,miniprot,0.9302,387,387,1.0,
FSHB,Ateles_fusciceps,monochromatic,miniprot,0.907,387,387,1.0,
FSHB,Ateles_belzebuth,monochromatic,miniprot,0.8992,387,387,1.0,
FSHB,Cercopithecus_lhoesti,monochromatic,miniprot,0.9922,387,387,1.0,
FSHB,Presbytis_comata,monochromatic,miniprot,0.9922,387,387,1.0,
FSHB,Cercopithecus_mona,monochromatic,miniprot,0.9922,387,387,1.0,
FSHB,Colobus_polykomos,monochromatic,miniprot,1.0,387,387,1.0,
FSHB,Ateles_paniscus,monochromatic,miniprot,0.8992,387,387,1.0,
FSHB,Hylobates_moloch,monochromatic,direct,,387,387,1.0,
FSHB,Cercopithecus_petaurista,monochromatic,miniprot,1.0,387,387,1.0,
FSHB,Pygathrix_cinerea,monochromatic,miniprot,1.0,387,387,1.0,
FSHB,Trachypithecus_obscurus,dichromatic,miniprot,1.0,387,387,1.0,
FSHB,Trachypithecus_geei,dichromatic,miniprot,1.0,387,387,1.0,
FSHB,Cercopithecus_preussi,monochromatic,miniprot,0.9922,387,387,1.0,
FSHB,Pithecia_pithecia,dichromatic,miniprot,0.9302,387,387,1.0,
FSHB,Cercopithecus_ascanius,monochromatic,miniprot,0.9922,387,387,1.0,
FSHB,Callicebus_caligatus,monochromatic,miniprot,0.9225,387,387,1.0,
FSHB,Cercocebus_atys,monochromatic,direct,,387,387,1.0,
FSHB,Allenopithecus_nigroviridis,monochromatic,miniprot,0.9922,387,387,1.0,
FSHB,Cercopithecus_mitis,monochromatic,miniprot,0.9922,387,387,1.0,
FSHB,Alouatta_palliata,monochromatic,miniprot,0.9457,387,387,1.0,
FSHB,Trachypithecus_johnii,dichromatic,miniprot,1.0,387,387,1.0,
FSHB,Ateles_chamek,monochromatic,miniprot,0.8992,387,387,1.0,
FSHB,Sapajus_apella,monochromatic,direct,,387,387,1.0,
FSHB,Papio_anubis,monochromatic,direct,,387,387,1.0,
FSHB,Hylobates_klossii,monochromatic,miniprot,0.9457,387,387,1.0,
FSHB,Cercopithecus_nictitans,monochromatic,miniprot,0.9922,387,387,1.0,
FSHB,Cercopithecus_solatus,monochromatic,miniprot,0.9922,387,387,1.0,
FSHB,Simias_concolor,monochromatic,miniprot,0.9922,387,387,1.0,
FSHB,Macaca_fuscata,monochromatic,miniprot,1.0,387,387,1.0,
FSHB,Trachypithecus_vetulus,monochromatic,miniprot,1.0,387,387,1.0,
FSHB,Symphalangus_syndactylus,monochromatic,direct,,387,387,1.0,
FSHB,Colobus_angolensis,dichromatic,direct,,387,387,1.0,
FSHB,Trachypithecus_cristatus,dichromatic,miniprot,1.0,387,387,1.0,
FSHB,Macaca_cyclopis,monochromatic,miniprot,1.0,387,387,1.0,
FSHB,Lophocebus_aterrimus,monochromatic,miniprot,1.0,387,387,1.0,
FSHB,Eulemur_fulvus,monochromatic,miniprot,0.8992,387,387,1.0,
FSHB,Rhinopithecus_roxellana,monochromatic,direct,,387,387,1.0,
FSHB,Eulemur_mongoz,dichromatic,miniprot,0.907,387,387,1.0,
FSHB,Eulemur_rubriventer,monochromatic,miniprot,0.8992,387,387,1.0,
FSHB,Macaca_tonkeana,monochromatic,miniprot,1.0,387,387,1.0,
FSHB,Cercopithecus_pogonias,monochromatic,miniprot,0.9922,387,387,1.0,
FSHB,Mandrillus_sphinx,monochromatic,miniprot,1.0,387,387,1.0,
FSHB,Papio_cynocephalus,monochromatic,miniprot,1.0,387,387,1.0,
FSHB,Erythrocebus_patas,dichromatic,miniprot,0.9845,387,387,1.0,
FSHB,Saimiri_boliviensis,monochromatic,direct,,387,387,1.0,
FSHB,Cercopithecus_cephus,monochromatic,miniprot,0.9922,387,387,1.0,
FSHB,Eulemur_flavifrons,dichromatic,miniprot,0.907,387,387,1.0,
FSHB,Macaca_arctoides,dichromatic,miniprot,1.0,387,387,1.0,
FSHB,Presbytis_potenziani,monochromatic,miniprot,0.9922,387,387,1.0,
FSHB,Macaca_thibetana,monochromatic,direct,,387,387,1.0,
FSHB,Trachypithecus_francoisi,dichromatic,direct,,387,387,1.0,
FSHB,Saimiri_ustus,monochromatic,miniprot,0.9225,387,387,1.0,
FSHB,Callicebus_cinerascens,monochromatic,miniprot,0.9225,387,387,1.0,
FSHB,Cacajao_calvus,monochromatic,miniprot,0.9147,387,387,1.0,
FSHB,Cercopithecus_diana,monochromatic,miniprot,0.9922,387,387,1.0,
FSHB,Cercocebus_torquatus,monochromatic,miniprot,0.9922,387,387,1.0,
FSHB,Nomascus_concolor,dichromatic,miniprot,0.938,387,387,1.0,
FSHB,Brachyteles_arachnoides,monochromatic,miniprot,0.9225,387,387,1.0,
FSHB,Trachypithecus_auratus,dichromatic,miniprot,1.0,387,387,1.0,
FSHB,Cebus_olivaceus,monochromatic,miniprot,0.907,387,387,1.0,
FSHB,Ateles_marginatus,monochromatic,miniprot,0.8992,387,387,1.0,
FSHR,Cercopithecus_hamlyni,dichromatic,miniprot,0.9947,1785,2085,0.856,
FSHR,Cacajao_melanocephalus,monochromatic,miniprot,0.9226,1785,2085,0.856,
FSHR,Cercopithecus_neglectus,monochromatic,miniprot,0.9773,1785,2085,0.856,
FSHR,Colobus_guereza,dichromatic,miniprot,0.9914,1785,2085,0.856,
FSHR,Nomascus_leucogenys,dichromatic,direct,,1785,2085,0.856,
FSHR,Macaca_nigra,monochromatic,miniprot,0.9971,1785,2085,0.856,
FSHR,Rhinopithecus_bieti,monochromatic,direct,,1785,2085,0.856,
FSHR,Varecia_variegata,monochromatic,miniprot,0.9007,1785,2085,0.856,
FSHR,Macaca_mulatta,monochromatic,direct,,1785,2085,0.856,
FSHR,Hylobates_agilis,monochromatic,miniprot,0.9587,1785,2085,0.856,
FSHR,Lagothrix_lagotricha,monochromatic,miniprot,0.9403,1785,2085,0.856,
FSHR,Pygathrix_nemaeus,monochromatic,miniprot,0.9903,1785,2085,0.856,
FSHR,Callicebus_moloch,monochromatic,miniprot,0.9371,1785,2085,0.856,
FSHR,Ateles_geoffroyi,monochromatic,miniprot,0.9371,1785,2085,0.856,
FSHR,Papio_papio,monochromatic,miniprot,0.9942,1785,2085,0.856,
FSHR,Prolemur_simus,monochromatic,miniprot,0.9453,1785,2085,0.856,
FSHR,Chiropotes_chiropotes,monochromatic,miniprot,0.9171,1785,2085,0.856,
FSHR,Eulemur_coronatus,monochromatic,miniprot,0.9576,1785,2085,0.856,
FSHR,Trachypithecus_pileatus,dichromatic,miniprot,0.993,1785,2085,0.856,
FSHR,Alouatta_seniculus,monochromatic,miniprot,0.9407,1785,2085,0.856,
FSHR,Macaca_radiata,monochromatic,miniprot,0.9754,1785,2085,0.856,
FSHR,Saimiri_sciureus,monochromatic,miniprot,0.9215,1785,2085,0.856,
FSHR,Saimiri_oerstedii,monochromatic,miniprot,0.9194,1785,2085,0.856,
FSHR,Theropithecus_gelada,monochromatic,direct,,1785,2085,0.856,
FSHR,Cebus_albifrons,monochromatic,miniprot,0.9277,1785,2085,0.856,
FSHR,Alouatta_caraya,dichromatic,miniprot,0.9368,1785,2085,0.856,
FSHR,Mandrillus_leucophaeus,monochromatic,direct,,1785,2085,0.856,
FSHR,Callicebus_brunneus,monochromatic,miniprot,0.9386,1785,2085,0.856,
FSHR,Nomascus_gabriellae,dichromatic,miniprot,0.9772,1785,2085,0.856,
FSHR,Cercopithecus_campbelli,monochromatic,miniprot,0.9952,1785,2085,0.856,
FSHR,Callicebus_hoffmannsi,monochromatic,miniprot,0.9404,1785,2085,0.856,
FSHR,Papio_ursinus,monochromatic,miniprot,0.9693,1785,2085,0.856,
FSHR,Pithecia_albicans,monochromatic,miniprot,0.9368,1785,2085,0.856,
FSHR,Presbytis_melalophos,monochromatic,miniprot,0.9773,1785,2085,0.856,
FSHR,Eulemur_macaco,dichromatic,miniprot,0.9496,1785,2085,0.856,
FSHR,Hylobates_pileatus,dichromatic,miniprot,0.9712,1785,2085,0.856,
FSHR,Alouatta_belzebul,monochromatic,miniprot,0.9364,1785,2085,0.856,
FSHR,Callicebus_donacophilus,monochromatic,miniprot,0.9371,1785,2085,0.856,
FSHR,Ateles_fusciceps,monochromatic,miniprot,0.9381,1785,2085,0.856,
FSHR,Ateles_belzebuth,monochromatic,miniprot,0.9341,1785,2085,0.856,
FSHR,Cercopithecus_lhoesti,monochromatic,miniprot,0.9752,1785,2085,0.856,
FSHR,Presbytis_comata,monochromatic,miniprot,0.9773,1785,2085,0.856,
FSHR,Cercopithecus_mona,monochromatic,miniprot,0.9957,1785,2085,0.856,
FSHR,Colobus_polykomos,monochromatic,miniprot,0.9887,1785,2085,0.856,
FSHR,Ateles_paniscus,monochromatic,miniprot,0.9355,1785,2085,0.856,
FSHR,Hylobates_moloch,monochromatic,direct,,1785,2085,0.856,
